# MaleCNS v1.0 soma positions, every 7th of 141781 by bodyId order (deterministic, FR-PRP-09)
bodyId,x,y,z
19011,49753,19557,35912
19019,24175,30498,20859
19026,29495,35732,24969
19033,71382,30690,20668
19041,27728,33545,22892
19049,88232,19648,33246
19058,22163,22735,22613
19067,30245,34786,20414
19076,10438,45416,35306
19083,64914,9648,32506
19090,44432,60214,68422
19098,89599,39800,33927
19105,63418,21246,36284
19113,37175,30477,37911
19121,46379,11527,14803
19128,56768,20153,12533
19137,87320,45506,32410
19151,41412,8271,29404
19158,28668,13486,21318
19166,73488,28310,23206
19178,20930,28658,23172
19188,77680,37310,34782
19195,43953,46307,33586
19204,34990,34438,34235
19211,74726,16815,20203
19218,23703,23945,27871
19225,74652,13952,23246
19234,22890,23222,22914
19242,80871,22246,18775
19250,90017,33204,31553
19258,70970,18400,19612
19267,64007,24437,15504
19278,68082,36870,25431
19287,69602,34013,23171
19298,22700,20778,29636
19306,38530,43250,21342
19314,64271,24168,36440
19322,27326,33987,21305
19331,56582,18382,11538
19338,42929,25581,37800
19348,86488,45992,29421
19356,33003,38658,25869
19363,14119,51432,33609
19370,20966,35137,21955
19380,21316,17386,25054
19387,55198,5986,28648
19399,64020,40255,34150
19406,62644,8063,31531
19415,37179,23398,38095
19425,35522,20898,15362
19434,70562,29918,21151
19441,57649,42063,22366
19449,22099,25928,22126
19457,47023,66704,96723
19464,66070,37962,38975
19472,75492,15190,34266
19480,46503,63563,72717
19488,25331,15509,25925
19496,33773,39123,24792
19504,41274,35732,13022
19514,10422,21672,24510
19524,55981,33081,14656
19533,78123,32830,21761
19540,73419,16918,32219
19549,29170,21382,34388
19558,62327,20475,35927
19566,36490,14414,15194
19573,55416,45010,21804
19580,27318,21168,32090
19588,71288,24367,41504
19595,83590,41961,28895
19602,44057,12540,31571
19610,20108,16359,33891
19618,32577,24602,36173
19626,29777,17098,18429
19635,56006,37364,17001
19642,34555,37099,36099
19650,56486,15476,35248
19658,67687,37157,24940
19667,71904,20125,28461
19675,6482,40155,30876
19685,27064,20048,34240
19695,30719,35708,23414
19702,25831,37669,25536
19710,67404,23911,15721
19717,40882,21058,38410
19724,48716,7484,16422
19733,45341,42502,116854
19741,87920,21088,32381
19748,36733,25361,17955
19756,22895,21919,23294
19763,76152,36554,21492
19772,90444,20408,34268
19782,18140,14408,30517
19794,31686,32770,29710
19802,23891,26357,27657
19810,63522,40283,31344
19818,24582,17238,27791
19825,44098,9551,28820
19834,33057,30234,35445
19843,58149,18325,12243
19852,13738,39611,27545
19859,73638,14990,21412
19868,75224,27382,42280
19876,28103,42950,29647
19885,66430,19625,36142
19892,28482,42464,29032
19900,59014,20458,14848
19909,91557,31978,30576
19916,24635,22356,23978
19924,61045,28771,18009
19931,41639,6353,24000
19940,64114,33614,31612
19951,30191,34642,24574
19958,59543,35925,17712
19965,35116,32728,36304
19974,33002,11374,33160
19983,26682,28936,19346
19990,32394,35434,19728
19997,75446,31750,42450
20005,17788,36660,23319
20016,32300,32588,31554
20025,74326,15975,33817
20033,73757,20107,25758
20040,68131,21207,33959
20047,25016,19538,33386
20055,25933,34276,23005
20062,34804,36450,36560
20069,22905,23956,27591
20077,41603,35264,16177
20089,87736,36165,30386
20098,37522,36800,17142
20105,64716,23929,14710
20116,70740,30626,19220
20128,80664,33060,36184
20136,48124,12707,13872
20144,30265,13206,21238
20153,72757,25457,28158
20163,22908,21398,21196
20171,17178,44956,26938
20180,24097,28795,21680
20187,27626,18676,19130
20195,69356,31520,23472
20202,46073,16414,33335
20212,28806,45676,34812
20219,72534,16050,31419
20229,26424,21634,19190
20236,79638,44294,24312
20245,76486,27346,20616
20253,35370,20556,14598
20260,48796,66180,94182
20271,54536,34946,15202
20278,55614,33374,12640
20286,68286,29204,41314
20293,38170,22348,38890
20302,33456,24390,37518
20310,27869,41900,28369
20322,39572,9180,32394
20329,70426,18083,34030
20338,38420,37134,16258
20347,51843,8855,15468
20358,41456,18728,38520
20365,37207,19068,35752
20373,70492,13326,33212
20380,33967,31790,14772
20388,75752,39610,41004
20397,24114,24033,27225
20404,60614,20324,14976
20414,48628,21470,36808
20421,44039,18780,35361
20428,80170,16631,17643
20437,81371,36966,40094
20446,63038,22706,35076
20453,56072,30661,38455
20460,74573,16102,35115
20470,78191,45129,24095
20477,77700,43794,24146
20486,74450,21862,23769
20493,87897,40046,29755
20501,27621,34094,22578
20510,24167,13038,24953
20518,49730,34963,16067
20526,69993,17445,33417
20533,64802,38230,27166
20543,71607,25266,41847
20551,53466,14492,34752
20559,61453,21495,15997
20567,48275,48448,34388
20574,27037,16460,21988
20581,61793,23729,13186
20588,24851,26718,28007
20595,52795,47200,30101
20603,26570,19130,19938
20611,67435,35946,24210
20619,72432,16832,20622
20626,4494,37685,34183
20634,31984,25411,38563
20641,91522,33542,35628
20648,24762,18486,23714
20656,30024,42780,30892
20664,35940,19886,15265
20671,22050,18563,29352
20678,34782,21590,14990
20689,21074,16279,35017
20696,86752,18036,25472
20703,31978,36424,30549
20711,81136,21950,19896
20720,82922,33106,25000
20728,32610,23406,35528
20735,81956,13771,33819
20744,38764,43447,21989
20751,55054,15690,35592
20759,33598,38798,37280
20769,55392,46034,102214
20776,25238,28166,20271
20784,31918,18492,36895
20791,66768,35660,26670
20800,43298,43048,16702
20808,24472,27718,27250
20816,20784,35386,22626
20824,27305,26596,18057
20831,39926,48095,74547
20838,57777,16526,36139
20847,67452,20818,16540
20856,81809,22814,19298
20864,66900,20516,36526
20874,25360,20940,31058
20882,44908,17917,33999
20890,32725,25762,36543
20902,23464,20193,23068
20910,63120,28584,13534
20917,25198,26452,28582
20926,64478,35628,20420
20934,12973,39344,28213
20945,35320,23386,16324
20953,9302,45088,36424
20962,58140,41493,33468
20974,43638,13111,33710
20981,17122,38314,23482
20990,25729,19389,28252
20998,29642,34712,24011
21005,70296,36276,25434
21012,22378,18882,31394
21023,27380,21374,33102
21030,5110,32131,32165
21037,84360,48292,29096
21044,92856,25108,29490
21051,71946,38142,41969
21059,35450,21524,15212
21068,20713,18136,37197
21076,25849,21581,24360
21085,60710,32964,36646
21093,36646,27802,37480
21102,19955,33898,21290
21112,85954,16336,26807
21121,88142,17573,28062
21129,22388,16638,29270
21138,25909,20870,31141
21145,34646,11294,32818
21155,40053,45371,21347
21163,87497,46215,34387
21171,74506,37388,41816
21179,35978,20909,14840
21188,11594,21158,25230
21196,91698,34642,33288
21203,26446,21276,20830
21211,67833,39999,26810
21219,16217,48312,32459
21227,44132,12592,29589
21235,38069,41849,18301
21244,39102,21494,15136
21251,23002,24472,21436
21258,32914,7444,30864
21265,9766,47168,31652
21272,47308,10116,14706
21280,25618,18264,26016
21288,26948,32848,22284
21296,57060,65376,105300
21307,9594,46900,33538
21316,38156,5778,25676
21323,24674,17903,33733
21333,68115,37269,22888
21342,56379,17075,35788
21352,28675,21204,34164
21360,54708,64384,90100
21367,84834,14642,28166
21375,35289,18171,14183
21383,28084,35227,24482
21391,68004,34815,24362
21398,72562,16520,33752
21406,22723,39858,43190
21413,21896,23810,22273
21420,81334,17634,27570
21429,31706,41128,31576
21437,26001,33725,22556
21446,35253,34601,35918
21454,22026,16898,24995
21465,35006,20336,36760
21473,92102,22544,30961
21481,22924,18938,31530
21491,10916,20440,26288
21500,21777,18945,27935
21508,25111,26618,19894
21516,12275,16450,30988
21525,64198,21313,16189
21533,51080,59572,111662
21541,91384,25730,32464
21549,61204,59910,115262
21556,53768,12090,30007
21566,92431,37924,34186
21574,15338,41112,27262
21582,67664,41102,30448
21589,35182,40908,28998
21600,33648,24161,35852
21608,33559,32245,37025
21617,82412,37122,41602
21627,50556,45012,31762
21634,34564,33944,37252
21642,28773,22286,18001
21652,88530,18219,32652
21660,89310,20058,27072
21668,39438,44840,23076
21676,10642,25022,22632
21683,75290,15506,27662
21691,28942,38283,24228
21699,62202,34350,36234
21706,83400,14976,33594
21715,71396,30402,22075
21722,25446,19170,33694
21732,86593,47143,34177
21739,35768,20945,35629
21746,55254,45478,31058
21753,64460,12382,19032
21761,65974,36969,25344
21768,15184,38536,24996
21775,34001,32509,38012
21782,23783,17232,34702
21789,19440,43812,23725
21798,38990,34934,15020
21806,18680,36105,21638
21813,26654,19256,34616
21820,34942,35153,37807
21828,43811,48127,27996
21837,26452,33178,22099
21845,27863,38573,24262
21853,6670,40636,35370
21863,56587,43928,22377
21870,52405,60276,68920
21879,40349,13528,35802
21886,35478,18434,37712
21896,88136,40172,29368
21903,20954,36528,22924
21912,68240,31167,41923
21923,67774,37230,24004
21931,33923,35294,31335
21939,26056,29419,20189
21948,29128,23292,16836
21957,28910,21700,17382
21966,27196,33372,20666
21973,50426,11805,33388
21982,90293,20233,28080
21989,42009,28053,39267
21997,37256,26368,37660
22004,91207,31867,31815
22014,31494,20748,18636
22022,86234,47710,31010
22030,92614,25650,30410
22037,69999,38546,27531
22044,27273,38168,26114
22051,57787,17669,35882
22060,85448,22924,39898
22069,83995,37156,27072
22077,70946,28670,19672
22085,6597,41608,33840
22092,49600,39070,42716
22100,7051,41364,33949
22108,7564,41632,33496
22115,50554,58712,66048
22124,23194,28700,20264
22131,73124,15507,27935
22138,22587,18770,34171
22145,72241,17968,21799
22154,93263,35158,31984
22163,13080,20842,24036
22171,88884,36850,29480
22178,23947,41045,24528
22185,65436,21880,13744
22193,77022,38946,40532
22200,34494,33783,37774
22207,69482,13370,21238
22214,53651,18189,36711
22223,34327,33263,34015
22231,24105,25055,21704
22240,43412,10333,31189
22249,86286,35832,28430
22258,77508,38392,22386
22265,62156,33769,36001
22272,28574,35066,26364
22281,73390,12678,24526
22290,21795,18080,35992
22297,57484,18079,34955
22306,66578,34882,20816
22314,16203,24530,20743
22321,65084,20886,36636
22328,32212,34256,30121
22335,72751,21988,29336
22342,20058,28539,23316
22350,24800,29664,21330
22360,50718,45526,37364
22367,27444,35038,22802
22375,19331,22186,24746
22384,70554,46348,35302
22393,38061,41881,33905
22401,25528,18840,27336
22408,46299,12527,31928
22415,27953,45666,36562
22423,18764,20938,22840
22431,26979,35823,28532
22439,51817,6357,20956
22446,50291,10596,29828
22454,22087,17362,34269
22463,71911,9762,30382
22470,63278,33274,35668
22478,81498,18320,22080
22489,26862,18940,20484
22499,44504,62473,86797
22507,49884,43510,38358
22515,60117,22956,37419
22524,60160,19223,35027
22535,29598,27963,16789
22548,29087,35939,22744
22556,34394,38480,28302
22564,40286,45628,23724
22571,73456,20324,22968
22579,22960,47272,26260
22589,74326,17446,35302
22597,54824,54550,63330
22606,49462,12406,13622
22615,74908,33342,42208
22623,33801,19547,36837
22633,30686,37138,24508
22641,39976,37672,17278
22649,23500,20982,31740
22656,29426,22926,34822
22665,38676,35977,14576
22673,79290,36672,22690
22681,70717,33852,27517
22690,31310,22518,37154
22697,43912,10600,15196
22707,75193,43824,38378
22714,68118,14008,18260
22722,24462,30714,21660
22730,29062,20553,17853
22737,79922,44730,25270
22747,26537,18319,33891
22755,57588,34094,15887
22763,8383,21879,27403
22772,66860,32430,27130
22780,72252,19373,30023
22787,44966,20160,13981
22794,26904,18098,20215
22801,23718,17378,24488
22809,20680,48524,28426
22818,43296,17428,35362
22828,72213,18174,21328
22837,50015,47256,32874
22846,23309,35951,42402
22855,70412,19030,18556
22863,19766,17674,37181
22870,63831,18039,34672
22880,38466,50734,86066
22888,8696,43424,32986
22896,69460,32966,24302
22906,82478,37889,25993
22913,62458,25648,38051
22920,92782,29020,32472
22931,59386,52862,65240
22940,71532,18362,28572
22951,82174,34650,40330
22959,71872,21071,29652
22967,91492,26788,31282
22977,40334,34557,14277
22986,35126,31877,19285
22996,12766,38512,28352
23004,43106,36605,14175
23011,24914,34300,25977
23018,86854,18992,24916
23028,60130,18129,35176
23035,41226,26726,39054
23044,18220,42225,24762
23052,22282,19204,29793
23062,23458,17188,28948
23071,55514,16652,36740
23080,35146,22896,16596
23088,70412,17284,33542
23097,64920,20122,16743
23109,90030,27259,31349
23119,28594,19170,36314
23130,89513,40306,29860
23139,34486,33456,36482
23147,22714,17184,35140
23155,73423,14001,22485
23162,32745,37903,22900
23169,4956,37982,34339
23179,18064,45433,42573
23188,55480,54524,67218
23195,63298,31981,36863
23202,72701,27027,25975
23212,35187,19832,36602
23220,36139,41393,29215
23230,52980,19356,35396
23237,70710,17532,31328
23245,7658,41554,35536
23255,71867,30194,25579
23263,72593,17201,27916
23271,24756,18746,32590
23279,92062,28006,33347
23288,36019,41587,24304
23297,36137,35456,36676
23308,24662,14352,26492
23315,64410,19838,16673
23324,72240,20608,21038
23332,91004,37274,30816
23343,70564,33708,21372
23352,27699,31780,24740
23359,52758,10802,30296
23367,12183,48800,36000
23376,32963,7726,31361
23385,35726,35234,37016
23393,70330,19392,19482
23401,63460,23865,14083
23408,26771,35154,26244
23418,33193,11874,20221
23428,85666,46300,32818
23437,29169,44893,34008
23446,68678,33466,22808
23456,47021,45896,31426
23468,50689,45543,32171
23477,61669,26962,17429
23484,70816,17764,30484
23492,80734,34302,23004
23500,63253,24213,36436
23508,31652,35568,21648
23518,84018,46441,30103
23526,24468,18702,35256
23534,11394,48644,33068
23541,25102,20506,30726
23550,72298,17630,30250
23558,21326,13948,25344
23566,37367,46296,84907
23576,71648,17222,29552
23584,66584,37845,26826
23592,75770,14794,34299
23601,42322,19616,35000
23609,9186,44966,38075
23619,45174,16496,35668
23627,28896,35078,25870
23637,68808,14804,19156
23645,37893,42022,21642
23653,88716,41670,34994
23660,67270,40876,28822
23668,70021,33412,22340
23676,17592,14301,31254
23683,26822,32404,20356
23693,42042,34939,15965
23701,30326,43496,32412
23710,26157,18859,33526
23718,62122,25187,14680
23726,9883,19402,32619
23733,33574,25368,37090
23741,71857,22598,28983
23750,87942,40076,30766
23757,23338,19386,33973
23765,11606,47180,31360
23775,58658,16242,13226
23783,55453,32203,13596
23791,19472,39934,23960
23798,25094,21006,30678
23808,69460,16590,34186
23817,46518,45150,34908
23826,51735,56060,129106
23834,89856,18942,29778
23842,26861,16012,35164
23849,74492,16520,31518
23857,3570,29708,31450
23864,60424,27520,37914
23871,76844,46339,26005
23880,88390,38840,29070
23887,73438,17604,28258
23896,39232,6600,28294
23904,41202,17484,38213
23916,65276,34701,30192
23923,23630,18450,35112
23932,32615,19826,37229
23944,62406,28920,36622
23953,35648,40430,28266
23962,54536,17330,37362
23970,66775,12341,19893
23978,61822,20296,36270
23985,32748,39189,25823
23993,53244,41796,18321
24001,71220,36332,25044
24012,70688,39136,26302
24021,77200,35998,20356
24030,27634,16898,20324
24039,22154,36639,23020
24047,41844,25682,39055
24056,26930,28374,19062
24065,68107,36346,23437
24072,23302,14776,27316
24082,10057,44631,33752
24096,57610,38534,18518
24104,23418,24628,21132
24115,50784,42400,115554
24123,73576,22195,19501
24132,24495,23350,30011
24140,67064,39144,26776
24147,82564,14936,26458
24155,42624,60404,122488
24164,23817,22706,28228
24172,34618,31022,37578
24180,13040,49498,37038
24188,75100,15102,33562
24196,84909,47821,33784
24206,31044,21158,37216
24214,70206,27907,17516
24222,24914,18608,35396
24230,17132,19464,25402
24241,76346,31974,42014
24248,89419,38135,33416
24257,67756,32341,25459
24264,73220,19744,26384
24273,52798,42456,19000
24280,7730,28904,32600
24289,2966,29494,31142
24298,43040,34728,15212
24305,24722,20956,30378
24312,29304,35691,23809
24319,24274,21472,28666
24326,72684,20798,28356
24334,65918,11713,32429
24344,68390,35385,22040
24352,63818,24738,14893
24360,67514,37143,25871
24367,75963,40167,22993
24375,67568,36250,25620
24382,47050,8976,27056
24391,27426,15634,21490
24398,22324,37891,22874
24405,22765,19972,25729
24412,51160,64730,89942
24428,18532,48790,30806
24439,50498,15786,35299
24447,86432,16796,26904
24455,18100,15293,29490
24465,33374,22594,17736
24474,6632,24582,34606
24486,25538,29664,20112
24497,27294,41348,26878
24507,39521,8552,29892
24516,64973,12032,19243
24525,65532,21234,36258
24534,44255,63656,88486
24544,48627,60551,70782
24555,8644,43732,36858
24567,67399,14138,33637
24574,9232,19946,28260
24582,27058,38119,26672
24592,24802,23450,29090
24599,51492,17869,35031
24609,23096,21580,30051
24616,6253,25995,34403
24623,44850,18434,34046
24631,92416,38888,33210
24638,72376,16347,31807
24646,64332,23642,35538
24653,6638,39342,35330
24663,72406,17616,31140
24670,30768,42706,36452
24680,90988,32770,37204
24687,33905,21399,36996
24695,34393,13994,35666
24702,20843,19271,23941
24711,30664,27070,15612
24720,34328,34328,36878
24729,70824,18300,18014
24740,77410,39574,41240
24747,89918,37433,36985
24756,16129,49526,27061
24766,64530,30346,34191
24775,23850,21216,31137
24783,24112,30850,20474
24790,68331,39574,25954
24800,28758,21268,35236
24808,40015,37530,13663
24820,71058,18444,31572
24828,35812,25277,16411
24836,24876,34584,23558
24843,21108,16862,24470
24852,66235,36467,21869
24861,56638,10308,30644
24869,47318,16970,34558
24876,73304,23146,19570
24884,20626,19338,22930
24893,73384,19889,19902
24900,33584,32270,36472
24908,46047,21787,36327
24915,63875,23009,35732
24924,56128,44371,117536
24931,9084,43554,33568
24939,78812,37692,21646
24947,23834,17709,36424
24954,29626,33226,27200
24963,43981,10853,31431
24971,26531,31600,22251
24979,21647,19899,22369
24989,75396,37128,41314
24997,39360,62538,84362
25007,69152,36290,23412
25014,12974,18340,25668
25023,32367,18090,16710
25031,72888,16364,31028
25042,76032,33909,41769
25049,71210,27660,18109
25061,81841,15495,24922
25070,7014,41314,37302
25077,56438,34608,14754
25084,6376,40826,34152
25091,31507,29977,16006
25101,6474,25946,36498
25110,62856,23324,16546
25121,34826,19446,36716
25129,33828,18645,36747
25138,33236,35302,32390
25145,32991,24542,16041
25155,75767,36943,41118
25164,14416,43426,28688
25172,78055,30303,21649
25180,57674,43110,23294
25187,71839,10872,26336
25195,30320,7292,30668
